Complaint ID,Product,Sub-product,Issue,State,ZIP code,Date received,Company,Company response,Timely response?,Consumer disputed?,mes
1230562,Credit reporting,,Unable to get credit report/credit score,FL,32779.0,0 days,Equifax,Closed with non-monetary relief,True,Yes,2
1230564,Student loan,Non-federal student loan,Can't repay my loan,FL,33414.0,0 days,Navient,Closed with explanation,True,,2
1232438,Debt collection,Medical,Cont'd attempts collect debt not owed,MO,63144.0,1 days,Tenet HealthCare Corporation,In progress,True,,2
1230572,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",CA,90710.0,0 days,PNC Bank,In progress,True,,2
1232420,Debt collection,"Other (phone, health club, etc.)",Taking/threatening an illegal action,NV,89107.0,1 days,"The CBE Group, Inc.",Closed with explanation,True,,2
1230759,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,NJ,7302.0,1 days,"EOS Holdings, Inc.",Closed with explanation,True,Yes,2
1232386,Consumer loan,Vehicle loan,Managing the loan or lease,GA,30309.0,1 days,JPMorgan Chase,Closed with explanation,True,,2
1230497,Credit reporting,,Incorrect information on credit report,CA,94089.0,0 days,TransUnion,Closed with non-monetary relief,True,Yes,2
1230927,Debt collection,Medical,Cont'd attempts collect debt not owed,OH,43123.0,1 days,"Escallate, LLC",Closed,True,Yes,2
1230944,Credit card,,Billing disputes,WI,54449.0,1 days,Bank of America,Closed with monetary relief,True,,2
1230531,Student loan,Non-federal student loan,Getting a loan,AZ,85037.0,0 days,Genesis Lending,Closed with explanation,True,,2
1230395,Credit reporting,,Incorrect information on credit report,ID,83835.0,3 days,Experian,Closed with non-monetary relief,True,,2
1230925,Payday loan,,Charged fees or interest I didn't expect,TX,77085.0,1 days,Speedy Cash Holdings,Closed with explanation,True,Yes,2
1230932,Credit card,,Late fee,OH,44131.0,3 days,Citibank,Closed with monetary relief,True,Yes,2
1230616,Prepaid card,Government benefit payment card,Fraud or scam,CA,95949.0,4 days,Comerica,Closed with monetary relief,True,,2
1230590,Student loan,Non-federal student loan,Dealing with my lender or servicer,MI,49010.0,0 days,Genesis Lending,Closed with explanation,True,,2
1230582,Credit reporting,,Incorrect information on credit report,IL,60090.0,4 days,TransUnion,Closed with explanation,True,Yes,2
1230520,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,GA,30115.0,0 days,"ProCollect, Inc",Closed with explanation,True,,2
1230548,Credit reporting,,Credit reporting company's investigation,NY,10454.0,0 days,Experian,Closed with non-monetary relief,True,,2
1230525,Student loan,Non-federal student loan,Can't repay my loan,VA,20171.0,0 days,Genesis Lending,Closed with explanation,True,Yes,2
1230585,Debt collection,Credit card,Cont'd attempts collect debt not owed,NY,13605.0,0 days,Citibank,Closed with non-monetary relief,True,,2
1230532,Credit reporting,,Unable to get credit report/credit score,SC,29036.0,3 days,Experian,Closed with non-monetary relief,True,,2
1230885,Credit card,,Other,NY,10604.0,1 days,First Niagara Bank,In progress,True,,2
1230716,Payday loan,,Charged fees or interest I didn't expect,DC,20002.0,4 days,"CashCall, Inc.",Closed with explanation,True,Yes,2
1230508,Prepaid card,General purpose card,"Managing, opening, or closing account",FL,32246.0,3 days,PayPal,Closed with explanation,True,,2
1230514,Credit reporting,,Incorrect information on credit report,CA,94544.0,0 days,TransUnion,Closed with non-monetary relief,True,,2
1230586,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",MA,2131.0,0 days,Bank of America,Closed with explanation,True,,2
1230510,Debt collection,,Cont'd attempts collect debt not owed,PA,16801.0,0 days,"SIMM Associates, Inc.",In progress,True,,2
1230569,Debt collection,Federal student loan,Communication tactics,FL,32703.0,0 days,Sallie Mae,Closed with explanation,True,,2
1230502,Student loan,Non-federal student loan,Dealing with my lender or servicer,FL,33803.0,0 days,Genesis Lending,Closed with explanation,True,,2
1230954,Mortgage,Reverse mortgage,"Loan modification,collection,foreclosure",FL,33414.0,1 days,Nationstar Mortgage,Closed with explanation,True,,2
1230540,Credit card,,Other fee,VA,23832.0,0 days,Amex,Closed with monetary relief,True,,2
1230542,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",TX,76301.0,0 days,Nationstar Mortgage,Closed with explanation,True,,2
1230543,Bank account or service,Checking account,Deposits and withdrawals,CA,90045.0,0 days,Capital One,Closed with explanation,True,,2
1230593,Credit reporting,,Incorrect information on credit report,NY,11803.0,0 days,TransUnion,Closed with explanation,True,Yes,2
1230926,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",WI,53202.0,1 days,BMO Harris,Closed with explanation,True,,2
1230489,Student loan,Non-federal student loan,Can't repay my loan,WA,98031.0,0 days,Genesis Lending,Closed with explanation,True,,2
1230968,Prepaid card,Gift or merchant card,Fraud or scam,CA,91604.0,4 days,U.S. Bancorp,Closed with monetary relief,True,,2
1230618,Bank account or service,Other bank product/service,Problems caused by my funds being low,CA,92276.0,0 days,Discover,Closed with non-monetary relief,True,,2
1230620,Student loan,Non-federal student loan,Dealing with my lender or servicer,PR,601.0,0 days,Navient,Closed with explanation,True,,2
1230757,Debt collection,Credit card,Cont'd attempts collect debt not owed,NJ,7302.0,1 days,"Enhanced Acquisitions, LLC",Closed with explanation,True,,2
1230946,Debt collection,,Cont'd attempts collect debt not owed,MD,21234.0,1 days,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,True,,2
1230606,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",MI,48422.0,0 days,Nationstar Mortgage,Closed with explanation,True,Yes,2
1230375,Debt collection,"Other (phone, health club, etc.)",Communication tactics,IN,46637.0,0 days,Minnesota Life Insurance Company,Closed with explanation,True,Yes,2
1230389,Credit reporting,,Incorrect information on credit report,LA,70117.0,0 days,Equifax,Closed with explanation,True,Yes,2
1230780,Credit reporting,,Credit reporting company's investigation,OR,97015.0,1 days,Experian,Closed with non-monetary relief,True,,2
1230533,Credit card,,Late fee,AZ,85233.0,3 days,GE Capital Retail,Closed with monetary relief,True,,2
1230554,Credit reporting,,Credit monitoring or identity protection,CO,80126.0,0 days,Experian,Closed with explanation,True,,2
1230368,Credit card,,Other fee,CA,94080.0,0 days,GE Capital Retail,Closed with monetary relief,True,,2
1230934,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",NY,14450.0,1 days,PNC Bank,Closed with explanation,True,,2
1230515,Bank account or service,Checking account,"Making/receiving payments, sending money",VA,20152.0,0 days,JPMorgan Chase,Closed with explanation,True,Yes,2
1230921,Debt collection,,Cont'd attempts collect debt not owed,GA,30107.0,1 days,Bank of America,Closed with explanation,True,,2
1230383,Credit reporting,,Credit monitoring or identity protection,ME,4106.0,0 days,Equifax,Closed with explanation,True,,2
1230625,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",NY,10550.0,0 days,Nationstar Mortgage,Closed with explanation,True,Yes,2
1230952,Debt collection,Medical,Disclosure verification of debt,AP,96205.0,3 days,"Focused Recovery Solutions, Inc.",Closed with explanation,True,,2
1230594,Prepaid card,General purpose card,"Managing, opening, or closing account",CA,92543.0,4 days,PayPal,Closed with explanation,True,,2
1230592,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",NY,11413.0,0 days,Seterus,Closed with explanation,True,,2
1230945,Student loan,Non-federal student loan,Can't repay my loan,NC,28134.0,1 days,Navient,Closed with explanation,True,,2
1230397,Debt collection,Medical,False statements or representation,FL,33414.0,0 days,First Federal Credit Control,Closed with explanation,True,Yes,2
1230420,Credit reporting,,Incorrect information on credit report,CA,93004.0,0 days,Equifax,Closed with non-monetary relief,True,,2
1230643,Debt collection,Medical,Cont'd attempts collect debt not owed,ME,4605.0,0 days,"The Thomas Agency, Inc.",Closed with explanation,True,,2
1230396,Credit reporting,,Incorrect information on credit report,ID,83835.0,3 days,Experian,Closed with non-monetary relief,True,,2
1230558,Student loan,Non-federal student loan,Can't repay my loan,TX,76107.0,0 days,Genesis Lending,Closed with explanation,True,,2
1230511,Student loan,Non-federal student loan,Can't repay my loan,TX,75228.0,3 days,Genesis Lending,Closed with explanation,True,,2
1230547,Credit reporting,,Incorrect information on credit report,NY,10454.0,5 days,Equifax,Closed with explanation,True,Yes,2
1230509,Debt collection,Medical,False statements or representation,IA,50112.0,11 days,"Avadyne Health Holdings, Inc",Closed with explanation,True,,2
1230488,Debt collection,Credit card,Taking/threatening an illegal action,GA,30268.0,5 days,"Frederick J. Hanna & Associates, P.C.",Closed with non-monetary relief,True,,2
1230493,Money transfers,Domestic (US) money transfer,Fraud or scam,WA,98104.0,0 days,Wells Fargo,Closed with explanation,True,Yes,2
1230390,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",NJ,8402.0,0 days,"Green Tree Servicing, LLC",Closed with explanation,True,,2
1230951,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,AP,96205.0,1 days,"Progressive Financial Services, Inc.",Closed with explanation,True,,2
1230500,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,GA,30296.0,0 days,First Data Corporation,Closed with explanation,True,,2
1230416,Debt collection,,Taking/threatening an illegal action,OR,97070.0,0 days,Suttell & Hammer P.S.,Closed with explanation,True,Yes,2
1230517,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,GA,30115.0,0 days,"ProCollect, Inc",Closed with explanation,True,,2
1230523,Debt collection,Credit card,Communication tactics,MO,64055.0,0 days,Capital One,In progress,True,,2
1230545,Credit reporting,,Incorrect information on credit report,NY,10454.0,0 days,Equifax,Closed with explanation,True,Yes,2
1230503,Bank account or service,Cashing a check without an account,"Making/receiving payments, sending money",NJ,7675.0,2 days,Wells Fargo,Closed with explanation,True,Yes,2
1230537,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,PA,19026.0,0 days,"Meridian Financial Services, Inc.",Closed with explanation,True,,2
1230393,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",SC,29229.0,5 days,Seterus,Closed with explanation,True,,2
1230588,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",MD,20910.0,3 days,Round Point Mortgage,Closed with explanation,True,Yes,2
1230513,Credit card,,Billing disputes,PA,19512.0,3 days,Capital One,Closed with explanation,True,,2
1230942,Debt collection,,Cont'd attempts collect debt not owed,TX,76904.0,1 days,Encore Capital Group,Closed with explanation,True,,2
1230384,Credit reporting,,Incorrect information on credit report,MI,48048.0,0 days,Equifax,Closed with explanation,True,Yes,2
1230638,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",GA,30517.0,0 days,Wells Fargo,Closed with explanation,True,Yes,2
1230938,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",GA,30040.0,1 days,Nationstar Mortgage,Closed with explanation,True,Yes,2
1230935,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",FL,32459.0,1 days,"Green Tree Servicing, LLC",Closed with non-monetary relief,True,,2
1230494,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",IL,60042.0,0 days,"Caliber Home Loans, Inc",Closed with explanation,True,Yes,2
1230940,Debt collection,Medical,False statements or representation,CA,90245.0,1 days,"USCB, INC.",Untimely response,False,,2
1230417,Debt collection,,Taking/threatening an illegal action,OR,97070.0,4 days,"Cavalry Investments, LLC",Closed with explanation,True,,2
1230373,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,CA,90278.0,0 days,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,True,Yes,2
1230369,Credit reporting,,Incorrect information on credit report,LA,70131.0,0 days,Equifax,Closed with non-monetary relief,True,,2
1230948,Consumer loan,Vehicle lease,Taking out the loan or lease,NY,11412.0,3 days,GM Financial,Closed with explanation,True,Yes,2
1230391,Bank account or service,Other bank product/service,"Account opening, closing, or management",OK,74643.0,0 days,Navy FCU,In progress,True,,2
1230953,Debt collection,,Cont'd attempts collect debt not owed,TX,79720.0,1 days,"Enhanced Recovery Company, LLC",Closed with explanation,True,,2
1230527,Bank account or service,Checking account,Deposits and withdrawals,CA,92336.0,0 days,U.S. Bancorp,Closed with explanation,True,,2
1230546,Credit reporting,,Incorrect information on credit report,NY,10454.0,5 days,Equifax,Closed with non-monetary relief,True,,2
1230421,Payday loan,,Can't stop charges to bank account,MN,56601.0,0 days,Direct Financial Solutions LLC,Closed with explanation,True,,2
1230498,Credit card,,Closing/Cancelling account,CA,95035.0,0 days,Discover,Closed with explanation,True,,2
1230567,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,ME,4605.0,0 days,"Afni, Inc.",Closed with explanation,True,Yes,2
1230943,Debt collection,,Cont'd attempts collect debt not owed,TX,76904.0,1 days,Citibank,Closed with explanation,True,Yes,2
1230529,Money transfers,International money transfer,Fraud or scam,GA,31313.0,0 days,MoneyGram,Closed with explanation,True,,2
1230563,Credit card,,Closing/Cancelling account,WA,98011.0,0 days,Boeing Employees' Credit Union,Closed with explanation,True,,2
1230507,Credit reporting,,Unable to get credit report/credit score,WI,54956.0,0 days,Experian,Closed with non-monetary relief,True,,2
1230922,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,FL,33428.0,1 days,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,True,,2
1230410,Consumer loan,Vehicle loan,Managing the loan or lease,FL,34747.0,0 days,Wells Fargo,Closed with explanation,True,,2
